"ID","A_WT","B_WT","C_WT","D_WT","A_KO1","B_KO1","C_KO1","D_KO1","padj","log2FoldChange","pvalue","foldChange","log10padj"
"ZMIZ2",4037.65528156177,3926.87065787704,2664.64820497871,3715.07788305462,3687.52778314509,4324.75560888187,3225.54661373532,3320.59687877147,0.980546084985103,0.0215400800312389,0.888636820684454,1.01504246163582,0.00853198997744268
"SYNGR2",210.715800144763,231.305899228914,244.919289054712,224.160746129694,222.848191344607,210.185562245506,265.590152749359,253.784107677746,0.919233614958348,0.0638266823185915,0.623421517211793,1.04523452376583,0.0365741025486778
"ZMYM4",5784.04229185246,5611.03342645623,5205.9160162231,5924.80041063483,6026.87944352878,5546.45918943388,5412.54414740936,5546.55869069194,0.997098736867103,0.000333399912866175,0.99464854597206,1.00023112191416,0.00126183391166239
"ZNF674",155.376297076441,149.229612405751,151.92361915048,163.28950903413,124.174116570129,128.550991194796,174.007341456477,138.613006603106,0.842067110997524,-0.130194651789504,0.419242402957412,0.913708162269942,0.0746532947539924
"TFRC",1672.95574660388,1782.22794244582,2302.79376663848,2310.20837929352,1670.80708634986,1641.13637664014,2382.06892172787,2744.74137339827,0.950556776809049,0.064683605025314,0.743052990854337,1.04585554985326,0.0220219375902816
"STAB1",40.4404060883888,28.7799966782519,23.9394793812877,16.4255719146758,53.2174785300554,44.1014349354411,17.4007341456477,20.3842656769274,0.896079712551398,0.301657068953065,0.542144451023725,1.23255930921122,0.0476533550908029
"GOLGA6L10",89.3945818795964,87.405915837654,75.5014349717535,66.6684977713313,92.0218899582208,81.6345710507101,74.1820771472348,84.5947025592487,0.953856557964845,0.0599406367569859,0.756394948940011,1.0424228669007,0.0205169300843578
"ZDHHC1",126.642324329428,88.4718416405522,98.5201651460685,86.9589101365191,74.2827304482023,86.3262130651187,70.5187646955195,76.4409962884777,0.449307428506297,-0.379356123036174,0.0633981381919776,0.768780622037002,0.347456401053927
"TMEM69",1002.4963825069,1177.84801220253,1115.02728964382,1157.51971492833,1065.45826807048,1080.95432011975,1044.04404873886,1086.48136058023,0.845670414288758,-0.0584979494857802,0.425678899691134,0.960263369655279,0.0727988629003897
"RAB43",80.8808121767777,116.185912515906,156.527365185343,91.789960699659,128.608906447634,95.709497093936,174.923169569406,153.901205860802,0.755944932276369,0.311206562261895,0.273863798548974,1.24074493243767,0.121509840053771
"KANSL1L",746.019070209489,787.719168341784,629.792457569261,713.063063119456,657.45759934006,674.65812167196,607.194038871811,603.374264037051,0.483268913281855,-0.177149871605995,0.0729091033811801,0.884448551318404,0.315811140355361
"CENPO",1475.01060101334,1525.33982394735,1519.2361915048,1360.42383858021,1895.87267263322,1601.72658371911,1504.70558954206,1410.59118484338,0.733276504671441,0.124748620667895,0.243430634760475,1.09031773601564,0.134732230257378
"PLCG1",9606.72488841806,9821.44034790419,8667.01228523312,9555.81801389082,9004.84084627313,9419.87883652964,8118.81622111404,8925.25072664266,0.702661256052291,-0.0861003632564795,0.21642551902882,0.942065735401429,0.153253992309629
"IPO9",10225.0374130853,9866.20923162592,8914.69382190874,10815.7560007577,10670.1044452761,9561.56642536478,9005.33783442914,10349.091684176,0.985813394974772,-0.00862459804750257,0.920404191285604,0.994039717559923,0.0062052850612845
"AKR1E2",44.6972909397982,51.1644385391145,47.8789587625754,37.6821943924916,39.9131088975416,36.5948077123873,21.064046597363,24.4611188123129,0.462896873191532,-0.576384933337975,0.06640393714219,0.670642150874749,0.334515752810298
"GALE",673.65202773553,703.511029912825,666.622425848165,706.29959233106,566.544406851215,603.345163052949,660.312069421683,557.509666263964,0.242522100864506,-0.202324224892124,0.0178943169352303,0.869149209396867,0.61524867831473
"NDUFB10",2222.09389243568,1967.69903215011,1840.57766473823,1969.13620953584,2144.22090577348,2112.17723488676,1891.18505319802,1887.58300168348,0.989680139026117,0.00654462704007164,0.939377378725682,1.00454669477336,0.00450514510117606
"LINC00174",128.770766755133,116.185912515906,102.203161973959,96.621011262799,77.6088228563308,100.401139108345,71.4345928084484,88.6715556946342,0.397936421349353,-0.389499933146597,0.0488773182539483,0.763394166258549,0.400186309993676
"SH3PXD2A",3405.50788112748,2899.31818388316,2282.53728408508,2745.00292997612,4370.4854242808,3689.50728013094,2740.15771388304,2605.10915351132,0.687146595853527,0.24234616604933,0.201738354929233,1.18291479952843,0.162950600671824
"AMPD2",2597.76398057256,2433.50860801664,2691.34993198092,2605.86867375769,2375.9386768731,2656.40770855816,2542.33884149042,2683.58857636749,0.978301542986383,-0.00978994775019472,0.879301423944928,0.993237097375513,0.0095272615005043
"PALLD",1438.82707977636,1951.71014510664,4126.79794565121,2340.16089278499,1395.85011394458,1448.77905404938,2959.95646098596,3181.98387216837,0.953856557964845,-0.133491115857815,0.756804402319726,0.911622782102117,0.0205169300843578
"PFKP",1875.15777704582,2816.1759712571,4622.16101900247,2430.01843325939,1843.76389157254,2154.40201301644,3682.54484208681,3011.77525376602,0.924382000409158,-0.135280487635539,0.643246201213952,0.910492799088953,0.0341485197042723
"RPS19",8761.7332454133,8556.18641986401,9581.31624775691,9538.42623186351,9342.99357443285,8958.22126231183,9775.54927740228,10490.7623306307,0.74944636198041,0.0818518724456555,0.263916345126655,1.05837572141929,0.125259444242668
"NTSR1",13.8348757670804,18.1207386492697,27.6224762091781,20.2904123651878,24.3913443262754,18.7665680576345,19.2323903715053,25.4803320961592,0.94969526162642,0.126250417521479,0.738725726179237,1.09145331093092,0.0224157288431875
"BCL7A",3472.55381753718,3015.50409639906,2239.26207135737,2704.42210524574,3400.37513857667,3090.8537590924,2424.1970149226,2275.90326282894,0.974827327378335,-0.0306144167047773,0.860101964258077,0.97900326969729,0.0110723047199106
"GLUL",10425.1110011015,11127.1994564545,11872.1402747047,10366.4682983857,11918.4977957937,11290.9056718758,11391.9858967217,10290.9965269968,0.919233614958348,0.035772398518258,0.622832353873963,1.02510550312838,0.0365741025486778
"PYROXD1",601.284985261571,578.797710973733,358.171441512343,543.976293409558,524.413903014921,503.882352347486,467.98816570663,428.069579215475,0.886644398865832,-0.112987830558443,0.522533839896723,0.924671077879321,0.0522505251237063
"CCDC90B",2095.45156810625,1981.55606758779,1768.75922659437,1995.2238825768,1758.39418643058,1761.242412209,1852.72027245501,1808.08436554346,0.480656263911575,-0.126329997329159,0.0720176256779047,0.916159061489415,0.318165393590113
"ZDHHC15",604.477648900128,613.973262469374,480.631086039699,548.807343972698,534.392180239306,559.243728117508,530.26447738579,491.26080281395,0.84622865588099,-0.0862423070404694,0.428249754626763,0.941973052059877,0.0725122722211373
"ZC3H7A",2015.63497714233,1987.95162240518,1835.0531694964,2180.73622420137,2135.35132601847,2013.65275258418,2058.781597864,2127.09812338737,0.845706537097608,0.0555816570739896,0.426704733926246,1.03927802868137,0.0727803124092718
"ARHGEF3",446.972909397982,337.898479518736,290.956749403343,376.821943924916,507.783440974279,454.150946994755,358.088792155171,468.83811056933,0.503912779622824,0.300312509865718,0.0816283958196569,1.23141112698724,0.297644627456307
"SGCD",78.752369751073,108.724431895618,81.0259302135891,106.283112389079,97.5653773051016,109.784423137162,183.165622585765,142.689859738492,0.395931642319589,0.511093614026933,0.0482112831407001,1.42513008541545,0.402379788635133
"DHCR24",29857.7903477852,24753.9949207054,22671.6077232864,29694.535391396,34366.2954582527,33134.2525625595,30813.0368594903,29183.1339563731,0.266929289394522,0.253152621412751,0.0216974984977312,1.1918086482719,0.573603769695007
"NAA20",659.81715196845,674.731033234573,545.083530527781,583.590908027306,691.82722089072,640.878299168218,605.362382645954,564.644159250889,0.971344893420149,0.0234971276348808,0.832644330297625,1.01642032343373,0.0126265386665701
"CEP19",682.165797438349,609.709559257782,522.985549560439,656.056666474405,518.87041566804,543.292145268519,533.927789837505,557.509666263964,0.450853292598655,-0.197242254265164,0.0637950758100249,0.872216232789355,0.345964754308334
"MAATS1",87.2661394538917,110.856283501415,116.014400078548,90.823750587031,60.9783608156885,76.0046006334197,84.2561863894519,109.055821371562,0.699976187118749,-0.293293294311276,0.213378669560126,0.816037132099872,0.154916734241222
"ATF6",3158.60855974574,3260.66703106565,2764.08911933175,3166.27053908192,3426.98387784169,3124.63358159615,2771.29586972262,2945.52639031601,0.985156908437621,-0.00961005366953282,0.91611384790638,0.993360954885127,0.00649459281044564
"CCHCR1",481.027988209257,494.589572544774,796.448064031302,498.564418116043,518.87041566804,459.780917412045,552.244352096082,507.568215355492,0.833488872206109,-0.156521475960599,0.397889646799146,0.897185695674837,0.0791001940024345
"TNRC6C",1450.53351311774,1339.86873424306,1174.87598809704,1387.47772173379,1714.04628765553,1565.13177600672,1282.15935810036,1333.13097527105,0.741639620970464,0.138946673467423,0.252572194081097,1.10110089720386,0.129807076720627
"DMC1",36.1835212369795,44.7688837217252,63.5316952811096,48.3105056313995,51.0000835913031,51.6080621584949,43.0439213076548,45.8645977730866,0.990949869921822,-0.0157970599549608,0.950942479646018,0.989110042054326,0.00394831500715758
"RBBP5",1766.60721333488,1716.14054266613,1462.14974067249,1830.96816343004,1859.28565614381,1780.00898026663,1645.7431189331,1739.79707552575,0.901896904991161,0.052099515197484,0.563938740161832,1.03677261375813,0.0448431034252061
"MPC1",313.94525779144,284.602189373825,196.119581085164,269.572621423209,318.196173710956,289.943476490453,276.580090104505,249.707254542361,0.909820917305694,0.0933552441368038,0.589112574041769,1.06684844548883,0.0410440827115899
"ZNF20",193.688260739126,283.536263570926,275.304012884808,213.532434890786,263.869997711525,284.313506073163,309.549902169943,231.361415433126,0.787436631982637,0.173447828046044,0.321309179242786,1.12775042367094,0.103784385459092
"ZFHX2",1482.46014950331,1658.58054930963,1509.1079502281,1922.7581241297,1133.08881370243,1369.95946820732,1413.12277824918,1995.61960977119,0.830958891992825,-0.15288860138268,0.389446365668602,0.899447760898721,0.0804204604785479
"ADNP",6915.30944111449,6943.440680079,5474.7747846591,6922.89545697955,7025.81586343669,6985.85495945444,6180.92393415664,6932.68875672301,0.921763475265077,0.0470216536239648,0.629979184807875,1.03312989396766,0.03538050472213
"ZNF771",171.339615269226,119.383689924601,116.014400078548,160.390878696246,153.000250773909,174.529082936001,168.512372778904,183.458391092347,0.624152651311641,0.262503539386734,0.15045512544724,1.19955851893332,0.204709180326298
"MYC",486.349094273518,754.675468451939,1043.20885149996,836.737957535839,334.826635751599,578.948624578024,1048.6231893035,905.061396055576,0.945647896154348,-0.122093323416485,0.722287491617959,0.918853443809735,0.0242705393088937
"MGC16275",39.3761848755365,37.3074031014377,42.3544635207397,50.2429258566555,46.5652937137985,63.8063313959573,50.3705462110854,39.7493180700084,0.809584654470966,0.245011502831534,0.35579004861515,1.18510221990789,0.0917377323987213
"ATE1",1509.06567982462,1505.08723369229,1384.8068072868,1549.8010206553,1410.26318104647,1473.17559252431,1534.01208915578,1536.97363204033,0.993754546231674,0.0021302004470827,0.973928787435405,1.00147763305942,0.00272087151905743
"ZNF436",1277.06545542281,1247.13318939092,1026.63536577445,1082.15532614335,1167.45843525309,1312.72143563153,1110.89950098266,1004.94429787252,0.987951751891173,-0.0108597397809493,0.926229241462808,0.992500861897311,0.00526426431831788
"TMBIM4",393.761848755365,359.2169955767,266.096520815082,380.686784375428,450.131172566719,378.146346361335,359.004620268099,370.993635320079,0.788206276403745,0.154937114945804,0.32233966770603,1.11337308679906,0.103360111215328
"CEP170B",2530.71804416286,2265.09233115872,2097.46669348359,2350.7892040239,2382.59086168936,2677.05093342156,2758.47427614162,2600.01308709209,0.347190971377894,0.173107919015599,0.036326629053895,1.12748474909117,0.459431577077755
"TERF1",1164.25800686046,1159.72727355326,1448.3385025679,1312.11333294881,1272.78469484383,1327.73469007764,1746.48421135527,1806.04593897577,0.444083486276876,0.275104156909585,0.062201554014208,1.21008144918858,0.352535376234504
"FJX1",1153.61579473193,993.442848301141,1147.25351188786,1019.35166882253,1338.19784553702,1217.0119385376,1349.01481034416,1304.59300332335,0.0336170655988885,0.271661332580828,0.000869387384536221,1.20719717307175,1.473440198387
"GTPBP1",3360.81059018768,3114.6351960686,3237.35421171567,3271.58744135837,3224.09224094586,3195.94654021516,3094.5831935865,3172.81095261375,0.861841746226408,-0.0335962181407459,0.458936740328566,0.976981928654427,0.0645724732127655
"ZMYM6NB",77.6881485382207,112.988135107211,256.889028745356,146.863937119454,107.543654529487,122.921020777506,188.660591263338,242.572761555436,0.940553373590137,0.153408012205793,0.70346263063012,1.11219365532241,0.0266165545017259
"VEPH1",8.5137697028187,25.5822192695573,42.3544635207397,33.8173539419796,7.76088228563308,15.9515828489893,35.7172964042242,40.7685313538548,0.971227115182601,-0.138698493165264,0.829796041701493,0.908338230232833,0.0126792012587328
"WNK1",4748.55505174713,4890.46758369703,5171.84829556511,6312.25066579866,6373.90175144351,5001.2903873596,5244.94760274338,6764.51856488836,0.75829082739487,0.1465679193017,0.276626092398867,1.10693301335872,0.120164197390579
"UBOX5",387.376521478251,414.645137327407,334.231962131055,347.835640546076,412.435458607929,382.837988375744,319.62401141216,303.725558586218,0.924625624431855,-0.0650012269218107,0.648482032285051,0.955944504622443,0.0340340749957623
"UBAP1",1428.18486764784,1410.21983723434,1404.14254063322,1479.26768243345,1436.8719203115,1480.68221974736,1374.65799750617,1408.55275827568,0.985813394974772,-0.0054865513267585,0.920536705512307,0.996204234615927,0.0062052850612845
"CYP2D7",122.385439478019,143.89998339126,131.667136597082,130.438365204779,86.47840261134,121.044363971743,93.4144675187402,112.113461223101,0.376322119720875,-0.353025745425443,0.0422461976096378,0.782940324272838,0.424440253669549
"ERCC5",1174.90021898898,1085.11246735039,923.511454593521,1175.87770706826,1164.13234284496,1044.35951240736,1013.82172101221,1068.135521471,0.970673034458139,-0.0230469181870997,0.822539931736249,0.984152015699867,0.0129270350186073
"SPOP",1668.69886175247,1438.9998339126,1196.05321985741,1418.39644533789,1724.02456487992,1544.48855114332,1369.16302882859,1312.74670959412,0.931393604148982,0.0565220348228121,0.669393980633199,1.03995567190534,0.0308667486797975
"LINC00657",13742.2885215622,14084.0776336942,12803.017722954,14844.8521704164,14487.3498323382,14065.5427591971,14769.5599772032,15357.5057609971,0.675495956501797,0.0810689440471755,0.192937413747714,1.0578015130227,0.170377246307699
"CNFN",7.44954848996637,8.52740642318576,22.0979809673425,4.83105056313995,9.97827722438539,9.38328402881725,8.24245301635943,13.2497726900028,1,-0.0817657570908725,0.896288798028078,0.944900447126473,NA
"PIGU",608.734533751537,685.390291263555,671.226171883028,617.408261969285,668.544574033821,608.97513347024,616.352320001099,558.528879547811,0.839716671956612,-0.0753909276917278,0.407325608812787,0.94908491215989,0.0758672241312158
"CLIC5",11.7064333413757,9.59333222608397,28.5432254161507,9.6621011262799,4.43478987750462,6.56829882017208,10.9899373551459,12.2305594061564,1,-0.799296257850325,0.202024735921242,0.574629411582388,NA
"LOC101926889",18.0917606184897,22.3844418608626,6.44524444880822,11.5945213515359,26.6087392650277,19.7048964605162,7.3266249034306,17.3266258253883,0.921763475265077,0.279797737329646,0.629759505729707,1.21402466887606,0.03538050472213
"PLD2",360.770991156943,502.051053165061,728.312622715329,452.186332709899,503.348651096774,469.164201440863,579.719195483946,704.276379137842,0.894318999290214,0.142469511090705,0.535469452562603,1.10379290027639,0.04850754281446
"CCDC173",8.5137697028187,22.3844418608626,21.1772317603699,14.4931516894198,8.86957975500924,16.8899112518711,16.4849060327189,19.365052393081,0.97053509231821,-0.108939238004269,0.821914929221527,0.927269599432366,0.0129887569014572
"GUCA1B",51.0826182169122,46.9007353275217,75.5014349717535,52.1753460819114,39.9131088975416,42.2247781296776,34.8014682912954,44.8453844892403,0.470784751164211,-0.485396485190406,0.0691381382497364,0.714300736913527,0.327177612507637
"UBAC1",1091.8909643865,1097.90357698517,1008.220381635,1117.90510031058,1146.39318333494,1181.35545922809,1192.40820303333,1146.61494432717,0.467947188571987,0.113690297601147,0.068328036199919,1.08199234900484,0.329803157622359
"AOC3",60.6606091325833,66.0873997796896,85.6296762484521,64.7360775460753,52.1087810606793,60.9913461873121,55.8655148886583,60.1335837469358,0.690421662426864,-0.276386879013259,0.204081571323926,0.825656223889853,0.160885590808401
"ZNF397",622.569409518618,666.203626811387,650.048940122658,593.253009153586,590.93575117749,600.530177844304,590.709132839092,620.700889862439,0.785723379045235,-0.0753569071510566,0.318533458811974,0.949107293024621,0.104730324315612
"ZNF185",274.569072915903,318.711815066568,557.053270218425,314.984496716725,436.826802934205,308.710044548088,359.920448381028,341.436450088534,0.989596784725167,-0.0198772077463058,0.934422517458018,0.986316649392896,0.0045417244322766
"C21orf62-AS1",13.8348757670804,12.7911096347786,8.28674286275343,10.6283112389079,14.41306710189,10.321612431699,10.0741092422171,9.17291955461733,1,-0.0495325495755,0.914497400076444,0.966249354541642,NA
"DDX18",3283.12244164946,3172.1951894251,2798.15683998974,3148.87875705462,3218.54875359898,3049.56730936561,3047.87595982713,3279.82834741762,0.951459465994923,0.0224517835622987,0.746081058242009,1.01568411509568,0.0216097087639338
"SCN11A",32.9908575984225,57.5599933565039,47.8789587625754,64.7360775460753,14.41306710189,40.3481213239142,28.3906715007936,42.8069579215475,0.5231053073992,-0.686376489175702,0.0900322434999083,0.621412647947983,0.28141087362102
"ABCA7",2242.31409547988,2382.34416947752,2259.51855391077,2571.08510970308,1935.78578153077,2366.46423206771,2077.09816012258,2589.82095425363,0.868047236864326,-0.0760450844373445,0.483308762894584,0.948654669075928,0.0614566410086108
"DGKH",279.890178980165,301.657002220196,355.409193891425,283.099563000001,355.891887669746,264.608609612646,289.401683685509,370.993635320079,0.930440671146558,0.0677638983025747,0.666904060979595,1.04809093801794,0.0313113141131508
"MAPK8",10429.3678859529,9680.73814192163,7033.60319206372,9358.71115091471,9837.47264577462,9702.31568579704,8579.47776191723,8100.70718001095,0.98930816394246,-0.0111523320530197,0.932819545600691,0.992299593695626,0.00466840703445576
"ELMOD3",388.440742691103,407.18365670712,363.695936754178,382.619204600684,325.957055996589,411.926168865077,354.425479703455,336.340383669302,0.794732598348508,-0.10777514210365,0.333948035700246,0.928018105746479,0.0997789727229829
"GOLGA8N",21.2844242570468,19.1866644521679,36.8299682789041,24.1552528156997,9.97827722438539,18.7665680576345,14.6532498068612,20.3842656769274,0.554555408081916,-0.670372403235806,0.109844007071246,0.628344471608048,0.256055055065683
"HBQ1",34.0550788112748,23.4503676637608,30.3847238300959,31.8849337167237,27.7174367344039,34.7181509066238,35.7172964042242,44.8453844892403,0.831718625428535,0.256500597457253,0.392972253015202,1.19457761892873,0.0800235728580055
"LINC00630",52.1468394297646,70.3511029912825,69.0561905229452,61.8374472081913,67.6305456319454,53.4847189642583,56.7813430015872,60.1335837469358,0.928824848410391,-0.0948755740808594,0.661054022063318,0.936353000161468,0.0320661746398904
"LINS",222.422233486139,190.800718718781,172.180101703877,195.174442750854,210.652519181469,199.863949813807,198.734700505555,169.189405118497,0.994776372287969,-0.00259184965884726,0.981974995019131,0.998205079516493,0.00227453854767584
"FEM1B",5515.85854621367,5446.8808528099,4786.97512705056,4978.88071037203,5429.29150753503,5255.57738454054,5135.96405730485,5010.45250338875,0.984709909245152,0.0072986987548341,0.912956200246559,1.00507189117859,0.00669169170494306
"DSTN",8132.77850861757,7686.39096469906,6751.8539347301,7861.08547634132,8072.42627452778,7948.57990081109,8239.70553202064,8277.03107811637,0.643474037123067,0.0966530409566446,0.164801189476143,1.06928989949462,0.19146897131073
"ZSCAN26",750.275955060898,847.411013304084,813.942298963781,773.93430021502,700.69680064573,828.543979744563,769.295614860213,789.890294980937,0.915424739912473,-0.043777561956172,0.605409261192761,0.970111472832473,0.0383773546766007
"KIAA1614",128.770766755133,111.922209304313,96.6786667321233,113.046583177475,177.391595100185,159.515828489893,95.2461237445978,94.7868353977124,0.831718625428535,0.225579151040758,0.394766616457709,1.16924653307734,0.0800235728580055
"IRF1",80.8808121767777,86.3399900347558,97.5994159390959,42.5132449556315,127.500208978258,79.7579142449466,72.3504209213772,76.4409962884777,0.884923774565555,0.20983030103378,0.518456543321353,1.15655213488622,0.0530941368855476
"PHF12",2174.20393785733,2203.26863459062,1930.81108702155,2071.55448147441,2071.04687279466,2160.03198343373,1860.96272547137,2032.31128798966,0.89852242195549,-0.0444500836623985,0.556856075927961,0.969659354427044,0.0464710809255773
"ASPHD1",763.046609615126,628.896223709949,722.788127473494,825.143436184303,600.914028401876,685.918062506541,892.016581992676,805.178494238632,0.979697524893333,0.0219739388201114,0.883717070275291,1.0153477592249,0.00890798915079142
"FAM118B",452.294015462244,401.854027692629,408.812647895836,462.814643948807,719.544657625124,756.29269272267,856.299285588452,834.735679470177,9.256783770056e-16,0.876490205006299,2.27468820009136e-18,1.83590346967895,15.0335398808714
"CCDC137",714.092433823919,650.214739767914,669.384673469083,624.171732757681,747.262094359528,712.191257787229,680.460287906117,607.451117172436,0.918537737474417,0.0477381568615328,0.616139625434879,1.03364311730367,0.0369029963094775
"CD72",9.57799091567104,17.0548128463715,16.5734857255069,10.6283112389079,14.41306710189,15.0132544461076,4.57914056464413,9.17291955461733,1,-0.325866461613143,0.553248752691521,0.797819083927065,NA
"PTGES",57.4679454940263,55.4281417507074,81.0259302135891,57.0063966450514,24.3913443262754,34.7181509066238,58.6129992274448,46.883811056933,0.464407594913498,-0.604777130783968,0.0668286070406142,0.657572954895232,0.3331006864312
"PVRL2",2395.56195013061,2661.61672983685,4066.94924719799,3072.54815815701,2307.19943377178,2477.18698360775,3492.96842271054,3315.50081235224,0.943110691441849,-0.0733141040447821,0.710465779452197,0.950452145943692,0.0254373318001367
"EPX",26.6055303213084,18.1207386492697,18.4149841394521,18.3579921399318,11.0869746937615,11.2599408345807,14.6532498068612,13.2497726900028,0.50746597347284,-0.691431192683216,0.082629724125072,0.619239243010711,0.294593072682539
"CAMK1G",356.514106305533,317.645889263669,220.059060466452,313.052076491469,255.000417956516,261.793624404001,184.081450698694,226.265349013894,0.399090726840347,-0.380537203022261,0.049163724432932,0.768151507904834,0.398928363242926
"STX6",2312.55269552813,2186.21382174425,2227.29233166673,2198.12800622868,2652.00434674776,2324.23945393803,2359.17321890465,2393.11279047128,0.400285605612179,0.12399742523907,0.0493916182051861,1.08975016734724,0.397630026971089
"ALDH16A1",417.174715438116,347.49181174482,430.910628863178,375.855733812288,398.022391506039,380.96133156998,426.775900624833,468.83811056933,0.853251402894742,0.091003842396606,0.443775908719993,1.06511104014927,0.0689229889925472
"YWHAZ",42183.600435041,39701.4724547471,34554.7969884748,36443.5130281025,40179.1962901918,38831.7826248573,36663.3468448797,33544.3475979517,0.93981380200391,-0.0349876838164323,0.696198102765065,0.976040093124576,0.0269581812644155
"PLCH1",162.825845566408,382.667363240461,550.608025769617,485.037476539251,167.413317875799,273.053565238582,482.641415513491,628.85459613321,0.990949869921822,-0.0269931454068577,0.951403206775125,0.981463727013995,0.00394831500715758
"NDNF",90.4588030924487,140.702205982565,165.734857255069,101.452061825939,98.6740747744777,71.3129586190111,90.6669831799537,84.5947025592487,0.339925303734879,-0.532364856939667,0.0348679763053626,0.691420432470138,0.468616505721726
"KIAA1324",357.578327518386,367.744401999886,217.296812845534,354.599111334472,341.478820567856,429.75440851983,353.509651590527,324.109824263146,0.839716671956612,0.161132875552768,0.410058670651347,1.1181648317927,0.0758672241312158
"NLRC3",43.6330697269459,51.1644385391145,42.3544635207397,47.3442955187715,32.1522266119085,40.3481213239142,37.5489526300818,55.037517327704,0.89852242195549,-0.158364299803543,0.556678846207931,0.896040408806113,0.0464710809255773
"ZNRF3",464.000448803619,434.897727582474,436.435124105014,448.321492259387,537.718272647435,418.494467685249,384.647807430107,396.473967416238,0.953856557964845,-0.0396649877028135,0.760196623612788,0.972880836595674,0.0205169300843578
"DPCD",451.229794249391,389.06291805785,395.922158998219,433.828340569967,393.587601628535,388.467958793034,468.903993819559,479.030243407794,0.928371140537686,0.0516360558526055,0.659920469877169,1.03643960867289,0.0322783685393004
"MGAT5B",1276.00123420995,1463.51612737926,1563.43215343948,1617.43572853925,923.544991990337,1253.60674624999,1565.15024499536,1437.09073022338,0.739325498407354,-0.19260344973928,0.250043260995296,0.875025248026926,0.131164315273269
"ADHFE1",58.5321667068786,58.6259191594021,91.1541714902877,41.5470348430036,58.7609658769362,53.4847189642583,43.0439213076548,51.9798774761649,0.813435403244356,-0.273974318972459,0.362900339303079,0.827038090195496,0.0896769296704684
"OSGEPL1-AS1",11.7064333413757,14.9229612405751,13.811238104589,12.5607314641639,17.7391595100185,18.7665680576345,11.9057654680747,18.3458391092347,0.843436670312229,0.329166901691879,0.421983807854703,1.25628770944247,0.0739475209782071
"OAZ1",9267.23832151816,8609.48271000892,9004.92724419206,8450.4736450444,8531.42702684951,8614.79306685712,8655.49149529033,8168.99447002865,0.739855643939953,-0.0566149593963054,0.251562401437938,0.961517513372631,0.13085300885828
"DPAGT1",524.661057936203,600.116227031698,627.950959155315,562.33428554949,506.674743504903,540.477160059874,500.042149659139,470.876537137023,0.352399872140544,-0.198391729239929,0.0373563949638692,0.871521566626328,0.452964257832822
"CUX1",1631.45111930263,1355.85762128654,1333.24485169633,1344.96447677816,1695.19843067614,1473.17559252431,1288.57015489086,1462.57106231954,0.906886554396601,0.0630162636757934,0.577670530385163,1.04464753923599,0.0424470369542672
"ZDHHC8P1",136.220315245099,103.394802881127,89.3126730763425,113.046583177475,102.000167182606,119.167707165979,125.468451471249,139.632219886953,0.86677867184991,0.141227067340075,0.474816175638736,1.10284272702497,0.062091783568016
"RPL35",5200.84906720938,4745.50167450287,5809.92749599713,5987.60406795565,5388.26970116811,5351.28688163448,6211.14626188329,6461.81221958598,0.783370460558292,0.106583583498145,0.312253978199775,1.07667556193958,0.106032808915807
"MPHOSPH10",1812.36872548753,1567.97685606328,1394.93504856349,1522.74713750171,1924.698806837,1816.60378797902,1568.81355744708,1559.39632428495,0.754549935516691,0.125412739584137,0.272278219128169,1.09081975986798,0.122312013672713
"PUM1",5626.53755235031,5722.95563576054,5113.84109552584,6199.20408262118,5992.50982197811,5563.34910068575,5483.06291210488,6216.18181817901,0.924382000409158,0.0371647240831173,0.641542319876041,1.02609529619238,0.0341485197042723
"PHACTR2",653.431824691336,691.785846080944,1188.68722620163,855.095949675771,923.544991990337,713.129586190111,1022.06417402857,1136.4228114887,0.861656310616687,0.162678558080192,0.458387925934415,1.11936345934578,0.0646659269443101
"SCAMP2",396.954512393922,422.106617947695,453.008609830521,413.53792820478,414.652853546682,386.591301987271,394.721916672324,391.377900997006,0.785723379045235,-0.0884595188539171,0.318559511867312,0.940526488759636,0.104730324315612
"CYTL1",20.2202030441944,17.0548128463715,23.0187301743151,26.0876730409557,28.82613420378,20.643224863398,15.56907791979,31.5956117992375,0.938720471360862,0.15114766839711,0.692827402403296,1.11045248921259,0.0274637110548679
"ZNF692",785.395255085025,993.442848301141,933.63969587022,766.204619313996,606.457515748756,795.702485643703,696.029365825907,683.892113460914,0.203111826783241,-0.321603287343662,0.0128934318241648,0.80018013182314,0.692264787785941
"SRY",3.19266363855701,3.19777740869466,4.60374603486302,4.83105056313995,3.32609240812846,9.38328402881725,33.8856401783665,37.7108915023157,0.11548964048766,2.41086435381814,0.00474236431128196,5.31792840286895,0.937456970584164
"COL3A1",31.9266363855701,59.6918449623003,127.984139769192,74.3981786723552,14.41306710189,28.1498520864518,80.5928739377366,66.248863450014,0.763402182886947,-0.633658293700925,0.282940992744612,0.644539958231447,0.117246602555115
"SNAPC3",1598.46026170421,1777.96423923423,1961.19581085164,1635.79372067919,1420.24145827085,1466.60729370414,1373.74216939324,1380.01478632798,0.0140105559705782,-0.30637968188681,0.000289017547504814,0.808668498675222,1.85354463058408
"SIRT6",590.642773133048,526.56734663172,401.446654240055,536.246612508534,542.15306252494,532.97053283682,487.220556078135,473.934176988562,0.988031593028917,-0.0123294507316787,0.92801105372037,0.991490290297731,0.00522916830836522
